Photo,Temp,Class
1154,78.9,Off
1153,78.97,Off
1152,78.79,Off
1155,78.97,Off
1155,79.01,Off
1153,78.97,Off
1171,78.9,Off
1150,78.94,Off
1174,78.86,Off
1151,78.9,Off
1152,78.9,Off
1149,78.94,Off
1154,78.94,Off
1152,78.9,Off
1154,79.01,Off
1179,78.97,Off
1152,78.94,Off
1151,78.9,Off
1153,78.9,Off
1148,79.01,Off
1154,78.97,Off
1152,78.97,Off
1153,78.97,Off
1151,79.01,Off
1155,78.97,Off
1152,79.08,Off
1153,78.97,Off
1149,78.97,Off
1153,78.9,Off
1170,78.79,Off
1154,78.94,Off
1151,78.94,Off
1180,78.86,Off
1152,78.97,Off
1154,78.94,Off
1148,78.97,Off
1175,78.9,Off
1149,78.94,Off
1155,78.97,Off
1151,78.97,Off
1156,78.97,Off
1150,78.97,Off
1155,79.05,Off
1147,78.94,Off
1154,78.97,Off
1150,79.01,Off
1155,79.01,Off
1147,79.01,Off
1176,78.86,Off
1151,78.97,Off
1154,78.94,Off
1146,78.94,Off
1173,78.79,Off
1150,78.9,Off
1156,78.9,Off
1163,78.86,Off
1156,79.05,Off
1151,78.97,Off
1158,78.97,Off
1144,78.97,Off
1156,78.94,Off
1167,78.94,Off
1157,78.94,Off
1148,78.83,Off
1179,78.9,Off
1147,78.97,Off
1158,78.97,Off
1145,78.97,Off
1177,78.9,Off
1149,79.05,Off
1155,78.94,Off
1147,78.97,Off
1160,78.97,Off
1149,78.9,Off
1156,78.9,Off
1142,78.94,Off
1159,78.97,Off
1162,78.9,Off
1158,78.94,Off
1143,78.94,Off
1156,78.9,Off
1147,78.9,Off
1156,78.94,Off
1145,78.97,Off
1178,78.9,Off
1147,78.97,Off
1158,78.97,Off
1143,78.94,Off
1159,78.9,Off
1144,78.94,Off
1159,78.9,Off
1149,78.94,Off
1159,78.94,Off
1145,78.86,Off
1160,78.94,Off
1143,78.94,Off
1162,78.97,Off
1150,78.94,Off
1162,78.97,Off
1142,78.94,Off
1161,78.94,Off
1163,78.83,Off
1160,78.94,Off
1144,79.01,Off
1161,78.97,Off
1146,78.97,Off
1158,78.97,Off
1142,78.97,Off
1161,78.97,Off
1163,78.94,Off
1160,78.97,Off
1142,78.9,Off
1184,78.9,Off
1146,78.94,Off
1163,78.97,Off
1145,78.97,Off
1162,78.94,Off
1145,78.94,Off
1162,78.97,Off
1162,78.94,Off
1160,78.97,Off
1144,78.9,Off
1162,78.9,Off
1142,78.9,Off
1163,78.86,Off
1147,78.97,Off
1163,79.01,Off
1143,78.97,Off
1185,78.94,Off
1144,78.97,Off
1160,78.97,Off
1140,78.94,Off
1163,78.97,Off
1145,78.97,Off
1163,78.97,Off
1140,78.94,Off
1165,78.97,Off
1142,78.94,Off
1162,78.97,Off
1143,79.05,Off
1164,79.01,Off
1142,79.01,Off
1163,78.97,Off
1143,78.9,Off
1163,78.9,Off
1144,78.94,Off
1163,79.01,Off
1140,78.9,Off
1161,78.97,Off
1138,78.94,Off
1161,78.97,Off
1138,79.01,Off
1164,78.94,Off
1139,78.94,Off
1160,78.97,Off
1159,78.83,Off
1160,78.94,Off
1155,78.79,Off
1163,78.97,Off
1136,78.97,Off
1184,78.9,Off
1138,78.94,Off
1157,78.9,Off
1133,78.94,Off
1158,78.9,Off
1176,78.97,Off
1163,78.97,Off
1135,78.94,Off
1160,78.9,Off
1138,78.97,Off
1160,78.94,Off
1136,78.97,Off
1160,79.01,Off
1137,78.94,Off
1161,78.94,Off
1137,78.97,Off
1161,78.9,Off
1138,78.9,Off
1163,78.97,Off
1135,78.94,Off
1163,78.97,Off
1161,78.9,Off
1162,78.97,Off
1158,78.94,Off
1162,78.9,Off
1136,78.94,Off
1162,78.94,Off
1134,78.94,Off
1163,79.01,Off
1139,79.05,Off
1165,78.97,Off
1134,78.94,Off
1160,78.94,Off
1138,79.01,Off
1165,78.97,Off
1138,79.05,Off
1178,78.9,Off
1138,78.94,Off
1165,78.94,Off
1136,78.97,Off
1165,78.94,Off
1134,78.9,Off
1164,78.94,Off
1133,78.94,Off
1165,78.97,Off
1155,78.9,Off
1163,79.01,Off
1135,78.94,Off
1163,78.97,Off
1141,78.94,Off
1161,78.94,Off
1133,78.94,Off
1163,78.97,Off
1136,78.9,Off
1163,78.94,Off
1136,78.94,Off
1169,78.9,Off
1139,78.94,Off
1165,79.01,Off
1139,78.94,Off
1165,78.94,Off
1137,78.97,Off
1191,78.86,Off
1134,78.9,Off
1165,78.94,Off
1136,78.94,Off
1163,78.97,Off
1132,78.9,Off
1181,78.94,Off
1137,78.94,Off
1166,78.97,Off
1134,79.12,Off
1165,78.94,Off
1133,78.94,Off
1164,78.9,Off
1132,78.97,Off
1165,78.97,Off
1134,78.94,Off
1183,78.83,Off
1133,78.94,Off
1166,79.05,Off
1136,78.97,Off
1163,78.94,Off
1131,78.94,Off
1182,78.9,Off
1136,78.94,Off
1166,78.9,Off
1155,78.97,Off
1165,78.94,Off
1136,79.01,Off
1165,78.94,Off
1131,78.94,Off
1165,78.97,Off
1134,78.9,Off
1166,78.97,Off
1135,78.97,Off
1162,78.94,Off
1135,78.94,Off
1164,78.97,Off
1130,78.9,Off
1186,78.9,Off
1136,78.94,Off
1166,78.97,Off
1131,78.94,Off
1166,78.94,Off
1135,78.9,Off
1166,78.97,Off
1131,78.94,Off
1164,78.97,Off
1154,78.9,Off
1167,78.94,Off
1131,78.97,Off
1165,78.94,Off
1133,78.94,Off
1166,78.97,Off
1131,78.97,Off
1183,78.9,Off
1132,78.9,Off
1165,78.94,Off
1146,78.86,Off
1165,78.94,Off
1132,78.94,Off
1164,78.97,Off
1130,78.94,Off
1165,78.94,Off
1146,78.79,Off
1165,78.9,Off
1129,78.94,Off
1187,78.83,Off
1134,78.97,Off
1163,78.97,Off
1130,78.94,Off
1164,78.97,Off
1134,78.94,Off
1166,78.97,Off
1131,78.94,Off
1167,78.94,Off
1131,78.86,Off
1167,78.97,Off
1132,78.97,Off
1167,78.9,Off
1133,78.94,Off
1184,78.94,Off
1129,79.45,Off
1129,79.12,Off
1140,79.45,Off
1104,79.45,Off
1183,79.12,Off
1141,79.05,Off
1167,79.01,Off
1132,78.97,Off
1166,78.97,Off
1138,78.97,Off
1166,78.94,Off
1136,78.97,Off
1167,78.97,Off
1137,79.08,Off
1199,78.97,Off
1132,79.01,Off
1173,78.9,Off
1137,78.97,Off
1167,78.97,Off
1132,78.9,Off
1166,79.01,Off
1162,78.97,Off
1151,79.19,Off
1117,79.19,Off
1169,79.01,Off
1138,78.97,Off
1164,78.97,Off
1134,79.01,Off
1169,79.01,Off
1136,79.01,Off
1169,78.97,Off
1131,78.94,Off
1166,78.97,Off
1136,78.97,Off
1169,78.94,Off
1131,79.01,Off
1168,78.97,Off
1136,79.01,Off
1171,78.97,Off
1133,79.01,Off
1167,78.97,Off
1136,78.97,Off
1171,79.05,Off
1131,78.94,Off
1168,78.94,Off
1137,78.97,Off
1195,78.94,Off
1134,79.05,Off
1166,78.94,Off
1167,78.83,Off
1166,78.97,Off
1131,78.83,Off
1171,78.97,Off
1134,78.97,Off
1195,78.97,Off
1153,78.9,Off
1167,79.01,Off
1139,79.08,Off
1166,78.97,Off
1132,78.97,Off
1171,79.01,Off
1136,78.97,Off
1170,78.97,Off
1132,78.97,Off
1166,78.94,Off
1168,78.94,Off
1168,79.01,Off
1130,78.9,Off
1169,79.01,Off
1136,78.94,Off
1169,78.97,Off
1132,78.97,Off
1188,78.83,Off
1134,79.01,Off
1168,79.01,Off
1131,78.97,Off
1194,78.86,Off
1134,78.9,Off
1189,78.86,Off
1131,78.9,Off
1167,78.97,Off
1131,78.94,Off
1169,79.05,Off
1128,78.94,Off
1168,78.97,Off
1130,78.94,Off
1172,78.9,Off
1159,78.9,Off
1167,78.94,Off
1131,78.94,Off
1169,78.97,Off
1171,78.94,Off
1168,78.97,Off
1133,78.94,Off
1168,78.97,Off
1132,79.05,Off
1166,78.94,Off
1134,78.86,Off
1176,78.94,Off
1132,78.97,Off
1171,78.97,Off
1160,78.94,Off
1170,78.97,Off
1129,78.94,Off
1168,78.9,Off
1135,78.97,Off
1169,78.97,Off
1130,78.9,Off
1167,78.94,Off
1136,78.97,Off
1169,78.94,Off
1131,78.97,Off
1171,79.01,Off
1136,78.94,Off
1171,78.94,Off
1132,78.94,Off
1174,78.97,Off
1121,79.12,Off
1172,78.97,Off
1134,78.94,Off
1170,78.94,Off
1137,78.97,Off
1170,78.97,Off
1132,78.97,Off
1168,78.9,Off
1137,78.97,Off
1172,78.97,Off
1133,78.94,Off
1175,79.05,Off
1139,78.97,Off
1172,78.94,Off
1135,78.94,Off
1170,78.94,Off
1138,78.75,Off
1173,78.97,Off
1133,78.9,Off
1171,78.94,Off
1135,78.9,Off
1173,78.97,Off
1135,78.97,Off
1171,78.97,Off
1158,78.83,Off
1175,78.9,Off
1134,78.86,Off
1171,78.97,Off
1138,78.9,Off
1173,78.97,Off
1134,78.94,Off
1171,79.05,Off
1136,78.94,Off
1172,78.94,Off
1135,78.94,Off
1171,78.94,Off
1136,78.9,Off
1171,78.94,Off
1135,78.97,Off
1172,78.94,Off
1138,78.97,Off
1170,78.97,Off
1126,79.08,Off
1172,79.01,Off
1162,78.83,Off
1174,78.94,Off
1135,78.97,Off
1169,78.94,Off
1139,78.97,Off
1170,78.97,Off
1134,78.94,Off
1175,79.01,Off
1139,78.94,Off
1172,78.97,Off
1134,78.9,Off
1170,78.94,Off
1138,78.83,Off
1173,78.94,Off
1137,78.97,Off
1168,78.94,Off
1127,79.08,Off
1175,78.97,Off
1135,78.97,Off
1174,78.97,Off
1160,78.83,Off
1173,78.97,Off
1136,78.94,Off
1192,78.86,Off
1162,78.83,Off
1174,78.9,Off
1139,78.97,Off
1174,78.97,Off
1138,78.1,Off
1192,78.94,Off
1135,78.94,Off
1170,78.94,Off
1164,78.9,Off
1176,78.9,Off
1135,78.9,Off
1169,78.97,Off
1157,79.01,Off
1172,78.97,Off
1134,78.97,Off
1163,79.08,Off
1138,78.94,Off
1172,78.97,Off
1134,78.86,Off
1172,79.01,Off
1137,78.97,Off
1194,78.9,Off
1134,78.97,Off
1173,78.97,Off
1165,78.9,Off
1174,79.01,Off
1136,78.97,Off
1172,78.97,Off
1161,78.9,Off
1171,78.97,Off
1137,78.97,Off
1192,78.9,Off
1140,78.97,Off
1173,78.97,Off
1135,78.94,Off
1170,79.01,Off
1138,78.94,Off
1175,78.97,Off
1132,79.01,Off
1170,78.94,Off
1166,78.9,Off
1174,78.97,Off
1136,79.01,Off
1172,79.05,Off
1136,78.97,Off
1171,78.97,Off
1136,78.97,Off
1190,78.94,Off
1138,78.97,Off
1172,78.9,Off
1138,78.97,Off
1172,78.9,Off
1141,78.97,Off
1189,78.9,Off
1139,78.97,Off
1173,79.05,Off
1140,78.94,Off
1175,79.01,Off
1140,79.01,Off
1175,79.05,Off
1144,79.08,Off
1174,78.97,Off
1141,78.97,Off
1192,78.94,Off
1143,79.05,Off
1174,79.01,Off
1139,79.05,Off
1175,78.94,Off
1141,78.94,Off
1173,78.97,Off
1137,78.94,Off
1171,78.97,Off
1141,78.94,Off
1174,78.94,Off
1137,78.94,Off
1170,78.97,Off
1139,78.94,Off
1171,79.01,Off
1160,78.94,Off
1171,78.97,Off
1140,78.94,Off
1172,79.01,Off
1136,78.97,Off
1171,79.05,Off
1142,78.97,Off
1193,78.94,Off
1140,79.05,Off
1170,79.01,Off
1164,78.83,Off
1172,78.97,Off
1139,78.97,Off
1170,78.94,Off
1142,78.9,Off
1174,79.05,Off
1138,78.97,Off
1177,78.94,Off
1142,78.94,Off
1170,78.97,Off
1139,78.97,Off
1191,78.86,Off
1143,78.94,Off
1171,78.97,Off
1142,78.97,Off
1171,79.01,Off
1143,79.05,Off
1171,78.97,Off
1137,78.97,Off
1169,78.97,Off
1163,78.9,Off
1170,78.97,Off
1140,78.94,Off
1187,78.9,Off
1141,78.94,Off
1170,78.94,Off
1138,78.97,Off
1170,79.05,Off
1144,78.94,Off
1170,78.94,Off
1162,78.83,Off
1168,78.9,Off
1144,78.94,Off
1170,78.97,Off
1141,78.9,Off
1166,78.97,Off
1142,78.94,Off
1168,78.97,Off
1139,78.97,Off
1168,78.97,Off
1142,78.94,Off
1190,78.94,Off
1142,79.01,Off
1170,78.97,Off
1142,78.9,Off
1170,78.97,Off
1141,79.01,Off
1170,78.94,Off
1143,78.94,Off
1168,78.97,Off
1140,78.9,Off
1167,78.97,Off
1145,79.12,Off
1171,79.01,Off
1166,78.94,Off
1166,78.97,Off
1144,78.94,Off
1170,78.9,Off
1138,78.94,Off
1168,79.01,Off
1144,78.94,Off
1154,79.19,Off
1142,78.97,Off
1169,79.01,Off
1149,78.97,Off
1168,78.97,Off
1142,78.97,Off
1167,79.01,Off
1146,78.97,Off
1168,78.94,Off
1161,78.9,Off
1164,78.9,Off
1147,78.97,Off
1166,78.94,Off
1140,79.01,Off
1166,78.97,Off
1146,78.94,Off
1169,78.97,Off
1145,78.94,Off
1166,79.05,Off
1168,78.86,Off
1166,78.94,Off
1143,78.97,Off
1166,78.97,Off
1162,78.86,Off
1168,78.97,Off
1144,78.97,Off
1184,78.9,Off
1146,78.94,Off
1166,78.94,Off
1142,78.94,Off
1164,78.94,Off
1146,78.97,Off
1167,79.01,Off
1144,79.01,Off
1167,78.9,Off
1166,78.9,Off
1168,78.97,Off
1148,78.97,Off
1166,78.94,Off
1178,78.9,Off
1168,78.97,Off
1147,79.01,Off
1191,79.01,Off
1151,79.08,Off
1166,79.05,Off
1144,78.94,Off
1163,78.97,Off
1147,78.94,Off
1186,78.86,Off
1143,78.94,Off
1167,78.97,Off
1149,78.94,Off
1168,78.9,Off
1147,78.97,Off
1162,78.94,Off
1166,78.86,Off
1164,78.97,Off
1146,78.94,Off
1158,78.97,Off
1148,78.97,Off
1163,78.94,Off
1144,78.94,Off
1163,79.05,Off
1148,79.01,Off
1179,78.86,Off
1148,78.97,Off
1165,79.08,Off
1174,78.86,Off
1162,78.94,Off
1146,78.94,Off
1160,78.97,Off
1150,78.94,Off
1163,78.94,Off
1166,78.86,Off
1163,79.01,Off
1150,79.05,Off
1162,78.97,Off
1146,78.94,Off
1159,78.9,Off
1151,79.01,Off
1182,78.83,Off
1147,78.97,Off
1162,78.97,Off
1150,78.94,Off
1182,78.86,Off
1148,79.01,Off
1160,79.01,Off
1151,79.12,Off
1160,78.94,Off
1148,78.94,Off
1160,78.97,Off
1148,78.86,Off
1164,78.9,Off
1147,78.94,Off
1158,78.94,Off
1149,78.97,Off
1178,78.86,Off
1149,78.9,Off
1160,78.97,Off
1151,78.94,Off
1160,78.9,Off
1151,78.97,Off
1157,78.97,Off
1151,79.01,Off
1161,79.05,Off
1164,78.83,Off
1158,79.01,Off
1150,78.97,Off
1158,78.9,Off
1149,78.9,Off
1154,78.94,Off
1152,78.94,Off
1179,78.86,Off
1149,78.97,Off
1158,79.05,Off
1151,78.97,Off
1160,78.9,Off
1149,78.94,Off
1158,78.97,Off
1150,78.94,Off
1162,78.9,Off
1151,78.94,Off
1155,79.01,Off
1157,78.97,Off
1161,79.05,Off
1151,79.01,Off
1157,78.97,Off
1153,78.97,Off
1173,78.83,Off
1151,78.9,Off
1156,78.97,Off
1152,78.97,Off
1157,78.94,Off
1150,78.94,Off
1153,78.97,Off
1166,78.83,Off
1157,79.05,Off
1152,78.94,Off
1152,78.94,Off
1152,78.94,Off
1156,78.97,Off
1149,78.94,Off
1154,78.94,Off
1153,78.97,Off
1173,78.9,Off
1152,78.97,Off
1152,78.94,Off
1172,78.83,Off
1155,78.97,Off
1153,78.94,Off
1152,78.94,Off
1151,78.97,Off
1152,78.9,Off
1149,78.9,Off
1170,78.83,Off
1152,78.9,Off
1154,78.97,Off
1152,78.94,Off
1151,78.97,Off
1152,78.94,Off
1154,78.94,Off
1152,78.97,Off
1154,78.94,Off
1154,78.9,Off
1153,78.97,Off
1152,78.79,Off
1155,78.97,Off
1155,79.01,Off
1153,78.97,Off
1171,78.9,Off
1150,78.94,Off
1174,78.86,Off
1151,78.9,Off
1152,78.9,Off
1149,78.94,Off
1154,78.94,Off
1152,78.9,Off
1154,79.01,Off
1179,78.97,Off
1152,78.94,Off
1151,78.9,Off
1153,78.9,Off
1148,79.01,Off
1154,78.97,Off
1152,78.97,Off
1153,78.97,Off
1151,79.01,Off
1155,78.97,Off
1152,79.08,Off
1153,78.97,Off
1149,78.97,Off
1153,78.9,Off
1170,78.79,Off
1154,78.94,Off
1151,78.94,Off
1180,78.86,Off
1152,78.97,Off
1154,78.94,Off
1148,78.97,Off
1175,78.9,Off
1149,78.94,Off
1155,78.97,Off
1151,78.97,Off
1156,78.97,Off
1150,78.97,Off
1155,79.05,Off
1147,78.94,Off
1154,78.97,Off
1150,79.01,Off
1155,79.01,Off
1147,79.01,Off
1176,78.86,Off
1151,78.97,Off
1154,78.94,Off
1146,78.94,Off
1173,78.79,Off
1150,78.9,Off
1156,78.9,Off
1163,78.86,Off
1156,79.05,Off
1151,78.97,Off
1158,78.97,Off
1144,78.97,Off
1156,78.94,Off
1167,78.94,Off
1157,78.94,Off
1148,78.83,Off
1179,78.9,Off
1147,78.97,Off
1158,78.97,Off
1145,78.97,Off
1177,78.9,Off
1149,79.05,Off
1155,78.94,Off
1147,78.97,Off
1160,78.97,Off
1149,78.9,Off
1156,78.9,Off
1142,78.94,Off
1159,78.97,Off
1162,78.9,Off
1158,78.94,Off
1143,78.94,Off
1156,78.9,Off
1147,78.9,Off
1156,78.94,Off
1145,78.97,Off
1178,78.9,Off
1147,78.97,Off
1158,78.97,Off
1143,78.94,Off
1159,78.9,Off
1144,78.94,Off
1159,78.9,Off
1149,78.94,Off
1159,78.94,Off
1145,78.86,Off
1160,78.94,Off
1143,78.94,Off
1162,78.97,Off
1150,78.94,Off
1162,78.97,Off
1142,78.94,Off
1161,78.94,Off
1163,78.83,Off
1160,78.94,Off
1144,79.01,Off
1161,78.97,Off
1146,78.97,Off
1158,78.97,Off
1142,78.97,Off
1161,78.97,Off
1163,78.94,Off
1160,78.97,Off
1142,78.9,Off
1184,78.9,Off
1146,78.94,Off
1163,78.97,Off
1145,78.97,Off
1162,78.94,Off
1145,78.94,Off
1162,78.97,Off
1162,78.94,Off
1160,78.97,Off
1144,78.9,Off
1162,78.9,Off
1142,78.9,Off
1163,78.86,Off
1147,78.97,Off
1163,79.01,Off
1143,78.97,Off
1185,78.94,Off
1144,78.97,Off
1160,78.97,Off
1140,78.94,Off
1163,78.97,Off
1145,78.97,Off
1163,78.97,Off
1140,78.94,Off
1165,78.97,Off
1142,78.94,Off
1162,78.97,Off
1143,79.05,Off
1164,79.01,Off
1142,79.01,Off
1163,78.97,Off
1143,78.9,Off
1163,78.9,Off
1144,78.94,Off
1163,79.01,Off
1140,78.9,Off
1161,78.97,Off
1138,78.94,Off
1161,78.97,Off
1138,79.01,Off
1164,78.94,Off
1139,78.94,Off
1160,78.97,Off
1159,78.83,Off
1160,78.94,Off
1155,78.79,Off
1163,78.97,Off
1136,78.97,Off
1184,78.9,Off
1138,78.94,Off
1157,78.9,Off
1133,78.94,Off
1158,78.9,Off
1176,78.97,Off
1163,78.97,Off
1135,78.94,Off
1160,78.9,Off
1138,78.97,Off
1160,78.94,Off
1136,78.97,Off
1160,79.01,Off
1137,78.94,Off
1161,78.94,Off
1137,78.97,Off
1161,78.9,Off
1138,78.9,Off
1163,78.97,Off
1135,78.94,Off
1163,78.97,Off
1161,78.9,Off
1162,78.97,Off
1158,78.94,Off
1162,78.9,Off
1136,78.94,Off
1162,78.94,Off
1134,78.94,Off
1163,79.01,Off
1139,79.05,Off
1165,78.97,Off
1134,78.94,Off
1160,78.94,Off
1138,79.01,Off
1165,78.97,Off
1138,79.05,Off
1178,78.9,Off
1138,78.94,Off
1165,78.94,Off
1136,78.97,Off
1165,78.94,Off
1134,78.9,Off
1164,78.94,Off
1133,78.94,Off
1165,78.97,Off
1155,78.9,Off
1163,79.01,Off
1135,78.94,Off
1163,78.97,Off
1141,78.94,Off
1161,78.94,Off
1133,78.94,Off
1163,78.97,Off
1136,78.9,Off
1163,78.94,Off
1136,78.94,Off
1169,78.9,Off
1139,78.94,Off
1165,79.01,Off
1139,78.94,Off
1165,78.94,Off
1137,78.97,Off
1191,78.86,Off
1134,78.9,Off
1165,78.94,Off
1136,78.94,Off
1163,78.97,Off
1132,78.9,Off
1181,78.94,Off
1137,78.94,Off
1166,78.97,Off
1134,79.12,Off
1165,78.94,Off
1133,78.94,Off
1164,78.9,Off
1132,78.97,Off
1165,78.97,Off
1134,78.94,Off
1183,78.83,Off
1133,78.94,Off
1166,79.05,Off
1136,78.97,Off
1163,78.94,Off
1131,78.94,Off
1182,78.9,Off
1136,78.94,Off
1166,78.9,Off
1155,78.97,Off
1165,78.94,Off
1136,79.01,Off
1165,78.94,Off
1131,78.94,Off
1165,78.97,Off
1134,78.9,Off
1166,78.97,Off
1135,78.97,Off
1162,78.94,Off
1135,78.94,Off
1164,78.97,Off
1130,78.9,Off
1186,78.9,Off
1136,78.94,Off
1166,78.97,Off
1131,78.94,Off
1166,78.94,Off
1135,78.9,Off
1166,78.97,Off
1131,78.94,Off
1164,78.97,Off
1154,78.9,Off
1167,78.94,Off
1131,78.97,Off
1165,78.94,Off
1133,78.94,Off
1166,78.97,Off
1131,78.97,Off
1183,78.9,Off
1132,78.9,Off
1165,78.94,Off
1146,78.86,Off
1165,78.94,Off
1132,78.94,Off
1164,78.97,Off
1130,78.94,Off
1165,78.94,Off
1146,78.79,Off
1165,78.9,Off
1129,78.94,Off
1187,78.83,Off
1134,78.97,Off
1163,78.97,Off
1130,78.94,Off
1164,78.97,Off
1134,78.94,Off
1166,78.97,Off
1131,78.94,Off
1167,78.94,Off
1131,78.86,Off
1167,78.97,Off
1132,78.97,Off
1167,78.9,Off
1133,78.94,Off
1184,78.94,Off
736,79.19,Off
744,78.68,Off
747,78.83,Off
745,79.19,Off
746,79.16,Off
745,78.68,Off
738,78.68,Off
744,79.19,Off
744,79.16,Off
744,79.19,Off
743,79.19,Off
749,78.1,Off
745,78.61,Off
746,78.61,Off
743,78.64,Off
749,78.64,Off
747,78.68,Off
749,78.13,Off
747,78.64,Off
744,78.61,Off
750,78.64,Off
744,78.13,Off
744,78.53,Off
745,78.61,Off
750,78.13,Off
744,78.5,Off
742,78.53,Off
747,78.64,Off
746,78.61,Off
744,78.61,Off
744,78.57,Off
744,78.61,Off
744,78.64,Off
747,78.64,Off
744,78.17,Off
745,78.57,Off
747,78.61,Off
749,78.57,Off
740,79.12,Off
748,78.1,Off
747,78.61,Off
744,78.57,Off
742,78.61,Off
745,78.61,Off
749,78.17,Off
749,78.68,Off
744,78.61,Off
744,78.64,Off
747,78.61,Off
747,78.24,Off
743,78.57,Off
742,78.64,Off
749,78.61,Off
748,78.61,Off
747,78.61,Off
742,78.5,Off
748,78.61,Off
746,78.13,Off
745,78.57,Off
746,78.53,Off
745,78.61,Off
746,78.61,Off
743,78.64,Off
747,78.68,Off
748,78.13,Off
742,78.53,Off
741,78.64,Off
745,78.61,Off
746,78.17,Off
740,78.53,Off
739,78.57,Off
742,78.61,Off
744,78.57,Off
740,78.68,Off
740,78.57,Off
739,78.72,Off
747,78.57,Off
739,78.53,Off
740,78.17,Off
741,78.64,Off
742,78.57,Off
743,78.61,Off
736,78.57,Off
741,78.17,Off
746,78.53,Off
747,78.61,Off
737,78.5,Off
743,78.53,Off
744,78.61,Off
744,78.61,Off
741,78.57,Off
742,78.61,Off
746,78.61,Off
751,78.17,Off
740,78.53,Off
744,78.57,Off
745,78.64,Off
747,78.57,Off
744,78.24,Off
744,78.57,Off
751,78.61,Off
747,78.53,Off
743,78.53,Off
744,78.57,Off
748,78.61,Off
747,78.61,Off
744,78.57,Off
745,78.57,Off
750,78.06,Off
747,78.64,Off
742,78.46,Off
744,78.61,Off
747,78.57,Off
745,79.19,Off
746,78.57,Off
746,78.61,Off
748,78.64,Off
750,78.57,Off
747,78.17,Off
749,78.61,Off
744,78.57,Off
746,78.53,Off
744,78.06,Off
747,78.53,Off
748,78.57,Off
747,78.46,Off
747,78.57,Off
749,78.61,Off
748,78.64,Off
747,78.57,Off
746,78.61,Off
748,78.57,Off
748,78.64,Off
749,78.53,Off
747,78.53,Off
747,78.53,Off
746,78.53,Off
750,78.17,Off
746,78.97,Off
748,78.57,Off
750,78.61,Off
750,78.61,Off
747,78.64,Off
747,78.64,Off
750,78.53,Off
751,78.64,Off
748,78.53,Off
748,78.17,Off
751,78.5,Off
748,78.53,Off
751,78.53,Off
748,78.53,Off
744,78.5,Off
744,78.5,Off
749,78.57,Off
750,78.61,Off
746,78.53,Off
746,78.64,Off
747,78.64,Off
753,78.57,Off
750,78.61,Off
748,78.57,Off
744,78.46,Off
750,78.61,Off
751,78.46,Off
749,78.5,Off
748,78.5,Off
750,78.17,Off
749,78.53,Off
748,78.53,Off
749,78.61,Off
750,78.17,Off
748,78.53,Off
746,78.61,Off
749,78.68,Off
749,78.64,Off
750,78.61,Off
746,78.1,Off
740,78.5,Off
738,78.53,Off
742,78.53,Off
745,78.53,Off
738,78.5,Off
743,78.57,Off
745,78.53,Off
740,78.53,Off
739,78.13,Off
741,78.53,Off
742,78.61,Off
746,78.57,Off
742,78.57,Off
742,78.5,Off
748,78.13,Off
745,78.53,Off
747,78.1,Off
748,78.57,Off
746,78.53,Off
746,78.13,Off
743,78.5,Off
749,78.57,Off
748,78.57,Off
745,78.57,Off
744,78.13,Off
746,78.57,Off
746,78.57,Off
748,78.61,Off
744,78.5,Off
746,78.5,Off
751,78.5,Off
748,78.53,Off
747,78.53,Off
749,78.46,Off
749,78.1,Off
746,78.57,Off
744,78.68,Off
751,78.57,Off
750,78.57,Off
744,78.5,Off
745,78.57,Off
747,78.53,Off
750,78.57,Off
748,78.53,Off
744,78.57,Off
750,78.53,Off
749,78.57,Off
750,78.57,Off
742,78.17,Off
746,78.61,Off
750,78.53,Off
747,78.5,Off
745,79.12,Off
744,78.53,Off
748,78.5,Off
747,78.46,Off
745,78.53,Off
745,78.5,Off
747,78.06,Off
746,78.53,Off
742,78.53,Off
748,78.53,Off
754,78.57,Off
750,78.17,Off
744,78.61,Off
744,78.53,Off
746,78.5,Off
745,78.5,Off
747,78.17,Off
745,78.57,Off
751,78.53,Off
745,78.57,Off
741,78.5,Off
745,78.5,Off
749,78.5,Off
742,78.57,Off
742,78.53,Off
744,78.53,Off
749,78.06,Off
747,78.53,Off
745,78.61,Off
748,78.46,Off
749,79.12,Off
744,79.08,Off
746,78.53,Off
744,78.61,Off
749,78.61,Off
747,78.53,Off
743,78.61,Off
744,78.5,Off
751,78.53,Off
750,78.53,Off
744,78.17,Off
747,78.5,Off
747,78.46,Off
747,78.61,Off
747,78.53,Off
746,78.5,Off
748,78.53,Off
744,78.5,Off
744,78.5,Off
748,78.61,Off
751,79.01,Off
742,78.5,Off
747,78.5,Off
744,78.5,Off
751,78.61,Off
745,78.53,Off
742,78.5,Off
749,78.61,Off
750,78.5,Off
746,78.53,Off
744,78.57,Off
744,78.5,Off
752,78.53,Off
750,78.53,Off
744,78.5,Off
746,78.46,Off
754,78.17,Off
747,78.53,Off
746,78.5,Off
747,78.53,Off
752,78.21,Off
753,78.57,Off
744,78.53,Off
746,78.61,Off
748,78.17,Off
746,78.1,Off
747,78.46,Off
751,78.57,Off
751,78.53,Off
747,78.5,Off
748,78.24,Off
750,78.61,Off
751,78.61,Off
750,78.24,Off
742,78.5,Off
746,78.5,Off
748,78.53,Off
748,78.46,Off
746,78.53,Off
748,78.5,Off
749,78.53,Off
749,78.13,Off
741,78.5,Off
744,78.53,Off
754,78.17,Off
748,78.61,Off
744,78.53,Off
746,78.53,Off
